,Unnamed: 0,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__subsample,param_clf__reg_lambda,param_clf__reg_alpha,param_clf__n_estimators,param_clf__min_child_weight,param_clf__max_depth,param_clf__gamma,param_clf__eta,param_clf__colsample_bytree,params,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,mean_train_f1,std_train_f1,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,mean_train_recall,std_train_recall,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
86,12,139.51656540234885,37.12949806390696,6.188889741897582,0.06509225507689992,0.8,0.07943282347242814,0.0012589254117941675,87,6,3,1.8,0.031,0.75,"{'clf__subsample': 0.8, 'clf__reg_lambda': 0.07943282347242814, 'clf__reg_alpha': 0.0012589254117941675, 'clf__n_estimators': 87, 'clf__min_child_weight': 6, 'clf__max_depth': 3, 'clf__gamma': 1.8, 'clf__eta': 0.031, 'clf__colsample_bytree': 0.75}",0.530800598920595,0.5094235754536629,0.5630906269882907,0.5344382671208495,0.022059957351975343,2.0,0.5905921102512426,0.5943797410042168,0.5820011675629604,0.5889910062728066,0.005178797838138828,0.5157265948787995,0.5088124443911266,0.5086431504142098,0.5110607298947121,0.0032999886009859127,14.0,0.5303820599058785,0.5251755185019519,0.5242697921273772,0.5266091235117359,0.002693371102303397,0.5467823206173501,0.5100361763320607,0.6305920707224753,0.5624701892239621,0.050451381442149744,2.0,0.6662231133069986,0.6845906560512084,0.6540203769279238,0.6682780487620436,0.01256456820354187,0.51272,0.5098699999999999,0.5107325,0.5111074999999999,0.0011933408984862225,11.0,0.531157779323588,0.5263406954809489,0.5245175764636628,0.5273386837560666,0.0028011972384671398,0.518924544449188,0.5161206344081765,0.5172596022836429,0.5174349270470024,0.0011513852407735252,7.0,0.5476127893631819,0.5403341681394979,0.5369220254929408,0.5416229943318736,0.0044586180779795075,,,,,,,,,,,
87,10,149.27148095766702,33.97837069390684,9.600001414616905,0.058897078669821815,0.61,0.000630957344480193,0.3981071705534972,75,5,8,3.2,0.04,0.69,"{'clf__subsample': 0.61, 'clf__reg_lambda': 0.000630957344480193, 'clf__reg_alpha': 0.3981071705534972, 'clf__n_estimators': 75, 'clf__min_child_weight': 5, 'clf__max_depth': 8, 'clf__gamma': 3.2, 'clf__eta': 0.04, 'clf__colsample_bytree': 0.69}",0.5602308508997196,0.5300718869107927,0.5101108837867193,0.5334712071990771,0.02060209228320939,3.0,0.6364330047892192,0.6183445453801458,0.6067824604043157,0.6205200035245603,0.012202135309959934,0.5162730800107038,0.5111042881997748,0.5154172430161752,0.5142648704088846,0.0022620159394821445,3.0,0.5839671768975856,0.5741363735287073,0.5703129399109548,0.5761388301124158,0.005751343101050264,0.6123708068003729,0.5505015582879876,0.5049126719435181,0.5559283456772929,0.04403710710113341,3.0,0.6992568989454171,0.6699286691143508,0.6482348124795165,0.6724734601797615,0.020907260270193285,0.51537,0.51299,0.51512,0.5144933333333334,0.0010679055305701354,1.0,0.5944849574604918,0.5807732664217172,0.574769714005823,0.5833426459626774,0.008251221709070056,0.5225976616762772,0.5180890549467815,0.523137930840844,0.5212748824879676,0.002263492218406518,1.0,0.6498494124384074,0.6279109926775285,0.6160965637355031,0.6312856562838131,0.01398463358433041,,,,,,,,,,,
88,3,155.72122224171957,34.32394323801679,9.686735550562538,0.06953966485950519,0.6,0.000630957344480193,0.07943282347242814,78,4,8,1.1,0.017,0.61,"{'clf__subsample': 0.6, 'clf__reg_lambda': 0.000630957344480193, 'clf__reg_alpha': 0.07943282347242814, 'clf__n_estimators': 78, 'clf__min_child_weight': 4, 'clf__max_depth': 8, 'clf__gamma': 1.1, 'clf__eta': 0.017, 'clf__colsample_bytree': 0.61}",0.5329091902219292,0.5152304842760903,0.5141004765091955,0.520746717002405,0.008612531393268086,4.0,0.6268155193131202,0.61248627175014,0.5995611738675813,0.6129543216436139,0.011131461103355555,0.5175767830350507,0.5099865014112162,0.513554104151802,0.5137057961993562,0.003100575391788713,7.0,0.570349534036152,0.5628603491686857,0.5590973131684147,0.5641023987910841,0.004676903110853058,0.5491777261996865,0.5205834310394933,0.5146480126804438,0.5281363899732079,0.0150744965735958,5.0,0.6956905708114043,0.6717091039092957,0.6463390276764719,0.6712462341323907,0.02015034141600835,0.5147125,0.5112275,0.5136,0.5131799999999999,0.0014534112173320874,4.0,0.5795267195764525,0.5691248630879308,0.5630265664557934,0.5705593830400589,0.006812104367525474,0.522401252846591,0.5165163843075946,0.5203626040249442,0.5197600803930432,0.0024399720593436683,3.0,0.6272572022617671,0.6104105726322541,0.5976972830277131,0.611788352640578,0.012107047936207843,,,,,,,,,,,
89,1,167.87445521354675,42.27484648997269,7.202142000198363,0.11446263038893455,0.93,0.31622776601683794,0.00039810717055349735,94,8,4,2.1,0.027000000000000003,0.61,"{'clf__subsample': 0.93, 'clf__reg_lambda': 0.31622776601683794, 'clf__reg_alpha': 0.00039810717055349735, 'clf__n_estimators': 94, 'clf__min_child_weight': 8, 'clf__max_depth': 4, 'clf__gamma': 2.1, 'clf__eta': 0.027, 'clf__colsample_bytree': 0.61}",0.5053663112919426,0.4932757843200412,0.5585252496911387,0.5190557817677076,0.028342246255765043,5.0,0.5904839263957012,0.5945893783568909,0.5801883504696813,0.5884205517407578,0.006057531800826908,0.5199605510266175,0.5077746595436532,0.5100949357933152,0.5126100487878621,0.005283201859992934,10.0,0.5356007623587782,0.5297944031411463,0.528569679101939,0.5313216148672878,0.003066845793699581,0.4915689658592712,0.4795819178466565,0.6171165990809678,0.5294224942622985,0.0622018989258635,4.0,0.6578990289562772,0.6774419620817043,0.6429800236366184,0.6594403382248667,0.014111178217859791,0.514935,0.5083825,0.51223,0.5118491666666667,0.002688567100809594,5.0,0.5368085121419579,0.5316942001062934,0.5290498528057388,0.5325175216846634,0.0032205167794348553,0.5217537090803835,0.5130333801384117,0.5191769965234919,0.5179880285807624,0.0036579837607327494,5.0,0.5573235061723363,0.5492245277728051,0.5441735794907554,0.5502405378119656,0.005416293334775147,,,,,,,,,,,
90,7,120.84556976954144,31.129587871706885,6.021094083786012,0.13514419600168315,0.94,0.199526231496888,0.00039810717055349735,62,7,4,4.8,0.031,0.87,"{'clf__subsample': 0.94, 'clf__reg_lambda': 0.19952623149688797, 'clf__reg_alpha': 0.00039810717055349735, 'clf__n_estimators': 62, 'clf__min_child_weight': 7, 'clf__max_depth': 4, 'clf__gamma': 4.8, 'clf__eta': 0.031, 'clf__colsample_bytree': 0.87}",0.5035526817057986,0.4963534304386127,0.5539093335766923,0.5179384819070345,0.025604477890692076,6.0,0.5910078059647491,0.5933120953704435,0.5808604179592031,0.5883934397647986,0.0054090819035508345,0.5197095161945777,0.5075998030650618,0.5093719709462606,0.5122270967353,0.005340105833734075,12.0,0.5342995510736139,0.5284865524669424,0.5271633199163499,0.529983141152302,0.003099600194899989,0.4883701323176417,0.4855946046157392,0.6069812443435519,0.5269819937589776,0.056579359953232364,6.0,0.6611829150406359,0.6762644633726967,0.6467373852515005,0.661394921221611,0.012055311293074257,0.5145824999999999,0.50831,0.511185,0.5113591666666667,0.002563697145833648,10.0,0.5355041085683767,0.5300257247260141,0.5276033222172019,0.5310443851705309,0.003304931473585611,0.5206923247356097,0.5111691078884851,0.5182346298473375,0.5166986874904774,0.00403668626243827,10.0,0.553976238311934,0.5467212749670121,0.5418365264742718,0.5475113465844058,0.0049874048526147245,,,,,,,,,,,
91,14,123.2689348856608,28.90053805666864,6.130652666091919,0.25528536777529115,0.9,0.251188643150958,0.031622776601683784,61,1,4,4.3,0.022000000000000002,0.89,"{'clf__subsample': 0.9, 'clf__reg_lambda': 0.251188643150958, 'clf__reg_alpha': 0.03162277660168379, 'clf__n_estimators': 61, 'clf__min_child_weight': 1, 'clf__max_depth': 4, 'clf__gamma': 4.3, 'clf__eta': 0.022, 'clf__colsample_bytree': 0.89}",0.4972784458595434,0.4967058516263337,0.5421860881057063,0.5120567951971945,0.02130590973437735,7.0,0.5823429956721875,0.5879149442722748,0.5711643708459861,0.5804741035968161,0.006964911854881866,0.5189664561978659,0.5079099092494358,0.5085856462012897,0.5118206705495304,0.0050603586503983776,13.0,0.534546421832268,0.5273342644110558,0.5273091034080805,0.5297299298838015,0.003405789608519596,0.4773304370251344,0.4859854292557296,0.5805403189111619,0.5146187283973419,0.04674733000954336,7.0,0.6395263725291294,0.6642213470585231,0.6229760731653757,0.6422412642510095,0.016947391784113083,0.5134975,0.5086075,0.5098175,0.5106408333333333,0.002079492459445088,14.0,0.5343733562445292,0.5279753698513691,0.5265293151431646,0.5296260137463542,0.0034083929889820817,0.5196687325195978,0.5111442792279456,0.5159213949195037,0.5155781355556823,0.00348854757012411,14.0,0.5522350461751384,0.5436524843498988,0.5396246356447322,0.5451707220565898,0.005258922433151676,,,,,,,,,,,
92,8,166.62133367856345,38.224267134806105,8.79750887552897,0.134856521776562,0.79,0.7943282347242815,0.015848931924611134,93,7,6,1.2,0.028999999999999998,0.76,"{'clf__subsample': 0.79, 'clf__reg_lambda': 0.7943282347242815, 'clf__reg_alpha': 0.015848931924611134, 'clf__n_estimators': 93, 'clf__min_child_weight': 7, 'clf__max_depth': 6, 'clf__gamma': 1.2, 'clf__eta': 0.029, 'clf__colsample_bytree': 0.76}",0.5102206486691535,0.5160184653180909,0.5012352948706461,0.5091581362859635,0.006081788746899797,8.0,0.6071780413623126,0.5989694191184312,0.5877274494684883,0.5979583033164108,0.007972793221485475,0.5205507020522321,0.5101711017306053,0.5135832782447194,0.5147683606758523,0.004319517024360747,2.0,0.5522503559710269,0.5446587745592774,0.5435969091113695,0.5468353465472247,0.0038534516866714588,0.5002926064790018,0.5220014230025354,0.4894671313495973,0.5039203869437116,0.013527518290869348,9.0,0.674238898237323,0.6653108880326408,0.6396563310715598,0.6597353724471745,0.014658405290173112,0.5158225000000001,0.51144,0.5129625,0.5134083333333334,0.001816709861871773,3.0,0.5571751787749712,0.5483760772273967,0.5458000068137734,0.5504504209387138,0.004870031530439756,0.5235924978431528,0.5167405956308059,0.5209005588381033,0.5204112174373541,0.002818596842018677,2.0,0.5924126531090327,0.5773822586603571,0.5708808672070079,0.5802252596587992,0.009017259082467564,,,,,,,,,,,
93,4,149.40389347076416,34.25919467829649,8.227807124455769,0.1989916486978713,0.87,0.001584893192461114,0.31622776601683794,67,7,7,3.3,0.019,0.94,"{'clf__subsample': 0.87, 'clf__reg_lambda': 0.001584893192461114, 'clf__reg_alpha': 0.31622776601683794, 'clf__n_estimators': 67, 'clf__min_child_weight': 7, 'clf__max_depth': 7, 'clf__gamma': 3.3, 'clf__eta': 0.019, 'clf__colsample_bytree': 0.94}",0.5212916874681798,0.5030424414861264,0.5009802188002122,0.5084381159181728,0.009127756818077364,9.0,0.6117933041535569,0.6034696327241257,0.5886924340635407,0.6013184569804078,0.009552773333408551,0.5195633110325053,0.5111267408966556,0.5138414307192497,0.5148438275494702,0.003516392893122632,1.0,0.5558153820153144,0.5491437332346899,0.5479063489196665,0.5509551547232235,0.0034736279769960873,0.5230316014997322,0.4952098928739641,0.4887471061487152,0.5023295335074704,0.01487444379758299,10.0,0.6803094132763675,0.6697243801817037,0.6360391118722696,0.6620243017767802,0.01887561570181477,0.5157649999999999,0.5118125,0.5131825,0.5135866666666667,0.0016387143504046895,2.0,0.5617688600906016,0.5538338615640087,0.5501641728442087,0.5552556314996063,0.004843088810113863,0.5221618389393319,0.5150759961948427,0.5207918646504699,0.5193432332615481,0.003068788200102741,4.0,0.6000030892763276,0.5864055974497482,0.5774946420348925,0.587967776253656,0.009255191381657145,,,,,,,,,,,
94,13,157.09089167912805,35.407835185553594,7.075450023015339,0.20104674357336044,0.92,0.00316227766016838,0.0012589254117941675,81,3,5,2.1,0.006,0.8,"{'clf__subsample': 0.92, 'clf__reg_lambda': 0.0031622776601683794, 'clf__reg_alpha': 0.0012589254117941675, 'clf__n_estimators': 81, 'clf__min_child_weight': 3, 'clf__max_depth': 5, 'clf__gamma': 2.1, 'clf__eta': 0.006, 'clf__colsample_bytree': 0.8}",0.4761013041033381,0.5002098964256547,0.5445390341313273,0.5069500782201067,0.028343173908517257,10.0,0.5746356391196511,0.600228587380189,0.576764351746391,0.5838761927487437,0.011595500909079695,0.5203396907731846,0.5081019056922671,0.5088435019485682,0.5124283661380066,0.005602337867011157,11.0,0.5385589380660265,0.527919175298586,0.5278816404932624,0.5314532512859582,0.0050245026737465795,0.4387956515701561,0.4925593001232601,0.5856204967173851,0.5056584828036005,0.06065242632297928,8.0,0.615892735670044,0.6954903218118158,0.6356242020434311,0.6490024198417635,0.0338445117509857,0.5132025,0.5088925,0.510195,0.5107633333333333,0.0018048595667130504,13.0,0.5371800450483649,0.5303594198020699,0.5278540914196161,0.5317978520900171,0.00394082633945806,0.51917530756585,0.5115881672541794,0.5169781849582983,0.5159138865927759,0.0031875510751865252,12.0,0.5586560080968137,0.5475052307307747,0.5421397593265274,0.549433666051372,0.00687923277940166,,,,,,,,,,,
95,5,128.510414759318,27.728783875471024,6.832649151484173,0.1539318624809584,0.87,0.005011872336272725,0.006309573444801929,58,2,6,3.7,0.005,0.68,"{'clf__subsample': 0.87, 'clf__reg_lambda': 0.005011872336272725, 'clf__reg_alpha': 0.00630957344480193, 'clf__n_estimators': 58, 'clf__min_child_weight': 2, 'clf__max_depth': 6, 'clf__gamma': 3.7, 'clf__eta': 0.005, 'clf__colsample_bytree': 0.68}",0.4751844000778698,0.5090950067611559,0.5199463684740752,0.5014085917710336,0.01906513720950722,11.0,0.5875733739136464,0.6005195055255318,0.5804673197800777,0.5895200664064185,0.008301194574220823,0.5223943594987278,0.5088605440474164,0.5099674962495673,0.5137407999319038,0.006135655665962667,6.0,0.5427225536791721,0.5314422781793178,0.5315863995367774,0.535250410465089,0.005283930727545163,0.4358001547342736,0.5093296856366935,0.5303235613246463,0.4918178005652045,0.040527095359606885,11.0,0.6405049745603253,0.6902369751618707,0.6392480421442451,0.656663330622147,0.023745696810642473,0.514745,0.509905,0.5103825,0.5116775,0.002177792268942714,8.0,0.5436000932870667,0.5344716362781204,0.5323193470394434,0.5367970255348768,0.004890084210072153,0.5206582317293648,0.514156314750329,0.5170237460833541,0.5172794308543494,0.002660546576320691,8.0,0.5690875155670316,0.5549854096329881,0.548712025839397,0.5575949836798055,0.008520467629561306,,,,,,,,,,,
96,2,165.5696012179057,38.4615084444509,6.7793328762054434,0.20515091004400765,0.83,0.00012589254117941674,0.06309573444801933,95,5,4,3.1,0.005,0.9,"{'clf__subsample': 0.83, 'clf__reg_lambda': 0.00012589254117941674, 'clf__reg_alpha': 0.06309573444801933, 'clf__n_estimators': 95, 'clf__min_child_weight': 5, 'clf__max_depth': 4, 'clf__gamma': 3.1, 'clf__eta': 0.005, 'clf__colsample_bytree': 0.9}",0.4633537566394111,0.4701870353097216,0.5486773716313068,0.4940727211934798,0.03871196465714865,12.0,0.5651953856771946,0.5861268691972337,0.5637570254550207,0.5716930934431496,0.010223099070946163,0.5212026179438233,0.5088873068484198,0.5081744333728274,0.5127547860550234,0.005980604476924706,9.0,0.5353218768843819,0.5248787483644215,0.524610617358327,0.5282704142023769,0.0049873385037105256,0.4170634212144657,0.4369569792261672,0.59619586685534,0.483405422431991,0.08016733198963143,12.0,0.5986001217285454,0.6635574080274201,0.6092167363148724,0.6237914220236126,0.02845087413372875,0.513015,0.50867,0.5096075,0.5104308333333333,0.0018669341326237546,15.0,0.5325116533113375,0.5249562924175705,0.5228001704560369,0.526756038728315,0.0041639356302644315,0.5198504245520478,0.5102987966012723,0.5155701611690735,0.5152397941074646,0.003906426834850137,15.0,0.5488904207114307,0.5389571467977848,0.5348583677861631,0.5409019784317929,0.0058913159190940355,,,,,,,,,,,
97,6,117.8121171792348,27.504360493916785,6.151135047276815,0.1663609710022414,0.89,0.0001995262314968879,0.001584893192461114,53,1,5,4.4,0.018000000000000002,0.97,"{'clf__subsample': 0.89, 'clf__reg_lambda': 0.00019952623149688788, 'clf__reg_alpha': 0.001584893192461114, 'clf__n_estimators': 53, 'clf__min_child_weight': 1, 'clf__max_depth': 5, 'clf__gamma': 4.4, 'clf__eta': 0.018, 'clf__colsample_bytree': 0.97}",0.4795603362637129,0.4937449681055304,0.4999345292654183,0.4910799445448872,0.008528528519104708,13.0,0.5839570257569513,0.58946221141579,0.573382490145698,0.5822672424394798,0.0066723751281417285,0.5195218478059619,0.5090183559457302,0.5137840775961244,0.5141080937826055,0.0042941491342922775,4.0,0.5400826481201355,0.5316493516860724,0.5311644879723275,0.5342988292595118,0.004094564988258332,0.4453073855859073,0.4793614526651234,0.4868120384213448,0.4704936255574585,0.01806724144146204,14.0,0.6355900850906401,0.6613825820986148,0.6228911049291508,0.6399545907061351,0.016014267297686114,0.51278,0.50953,0.5130775,0.5117958333333333,0.0016067829314779295,7.0,0.5403017291424153,0.5329865493555873,0.5308644388606254,0.5347175724528761,0.004042519238313446,0.5199134783586294,0.5116820711597488,0.5180889561971589,0.5165615019051789,0.0035297642583239234,11.0,0.5623844459660069,0.5520692941482112,0.5463026168673687,0.5535854523271956,0.006652335855784172,,,,,,,,,,,
98,11,155.2415164311727,32.93352359370647,8.052181482315062,0.2091178881365968,0.99,0.3981071705534972,0.0007943282347242812,61,8,8,1.5,0.009000000000000001,0.98,"{'clf__subsample': 0.99, 'clf__reg_lambda': 0.3981071705534972, 'clf__reg_alpha': 0.0007943282347242813, 'clf__n_estimators': 61, 'clf__min_child_weight': 8, 'clf__max_depth': 8, 'clf__gamma': 1.5, 'clf__eta': 0.009, 'clf__colsample_bytree': 0.98}",0.5214438038069663,0.5264934237209573,0.4207882717656247,0.4895751664311828,0.04868334639016291,14.0,0.6082953317915221,0.6093789165505279,0.5849430912178731,0.6008724465199743,0.01127243863701559,0.5190353583993396,0.5080228104995388,0.5151633674481939,0.514073845449024,0.0045613847642543715,5.0,0.5587025932819051,0.5457589335823676,0.5470721927958979,0.5505112398867235,0.005816921595600422,0.5238747049138051,0.5463578149896281,0.3556374473106559,0.4752899890713629,0.08510354721169076,13.0,0.6675497953289654,0.6897886744485617,0.6284471447913921,0.6619285381896397,0.02535606060412612,0.5152800000000001,0.5096649999999999,0.5104850000000001,0.51181,0.002476391864521153,6.0,0.5636184478203234,0.5517051171133075,0.5486070580639613,0.5546435409991974,0.0064710229384145074,0.5211328687259653,0.5120268736573441,0.5173173157712136,0.5168256860515077,0.0037337256981387025,9.0,0.6037010801032869,0.5845426771629025,0.5752985205008255,0.5878474259223383,0.011828422584748638,,,,,,,,,,,
99,0,120.87303717931113,26.983105150056343,6.157757838567097,0.32701898137384944,0.88,0.00031622776601683794,0.199526231496888,57,6,4,1.2,0.015,0.79,"{'clf__subsample': 0.88, 'clf__reg_lambda': 0.00031622776601683794, 'clf__reg_alpha': 0.19952623149688797, 'clf__n_estimators': 57, 'clf__min_child_weight': 6, 'clf__max_depth': 4, 'clf__gamma': 1.2, 'clf__eta': 0.015, 'clf__colsample_bytree': 0.79}",0.4780300614466904,0.4838748672882656,0.5065302486163444,0.4894783924504334,0.012291319100856369,15.0,0.5799585693236656,0.587705486120198,0.5663434474274844,0.5780025009571159,0.008830018001801585,0.5199757481067783,0.5087871519679904,0.5113738279657563,0.5133789093468416,0.004782707350292031,8.0,0.5340219922228749,0.5259686339110118,0.5257725916100933,0.5285877392479934,0.003843430515585019,0.4423466047729572,0.4612883183517221,0.5017775622146775,0.4684708284464522,0.024788451801266483,15.0,0.6345418670612899,0.6658627518854167,0.6136990866466348,0.6380345685311138,0.021438457896249728,0.5130425000000001,0.509005,0.5111775,0.511075,0.00164989519869189,12.0,0.5334546199814032,0.5263996674555966,0.5243215408510851,0.5280586094293617,0.00390873807039246,0.5194617695212069,0.5111660882250413,0.5163597397700407,0.5156625325054297,0.0034223924886213693,13.0,0.5504985802897946,0.5409570858495188,0.5367311613844369,0.5427289425079168,0.00575847565722805,,,,,,,,,,,
